date,ch.kof.stringency.ag.stringency,ch.kof.stringency.ai.stringency,ch.kof.stringency.ar.stringency,ch.kof.stringency.be.stringency,ch.kof.stringency.bl.stringency,ch.kof.stringency.bs.stringency,ch.kof.stringency.ch.stringency,ch.kof.stringency.fr.stringency,ch.kof.stringency.ge.stringency,ch.kof.stringency.gl.stringency,ch.kof.stringency.gr.stringency,ch.kof.stringency.ju.stringency,ch.kof.stringency.lu.stringency,ch.kof.stringency.ne.stringency,ch.kof.stringency.nw.stringency,ch.kof.stringency.ow.stringency,ch.kof.stringency.sg.stringency,ch.kof.stringency.sh.stringency,ch.kof.stringency.so.stringency,ch.kof.stringency.sz.stringency,ch.kof.stringency.tg.stringency,ch.kof.stringency.ti.stringency,ch.kof.stringency.ur.stringency,ch.kof.stringency.vd.stringency,ch.kof.stringency.vs.stringency,ch.kof.stringency.zg.stringency,ch.kof.stringency.zh.stringency
2020-12-12,55.5556,55.5556,59.2593,55.5556,55.5556,59.2593,55.5556,55.5556,58.3333,55.5556,59.2593,62.037,59.2593,62.037,55.5556,55.5556,55.5556,62.037,59.2593,55.5556,62.037,58.3333,55.5556,62.037,59.2593,55.5556,55.5556
2020-12-13,55.5556,55.5556,59.2593,55.5556,55.5556,59.2593,55.5556,55.5556,58.3333,55.5556,59.2593,62.037,59.2593,62.037,55.5556,55.5556,55.5556,62.037,59.2593,55.5556,62.037,58.3333,55.5556,62.037,59.2593,55.5556,55.5556
2020-12-14,55.5556,55.5556,59.2593,55.5556,55.5556,59.2593,55.5556,55.5556,58.3333,55.5556,59.2593,62.037,59.2593,62.037,55.5556,55.5556,55.5556,62.037,59.2593,55.5556,62.037,58.3333,55.5556,62.037,55.5556,55.5556,55.5556
2020-12-15,55.5556,55.5556,59.2593,55.5556,55.5556,59.2593,55.5556,55.5556,58.3333,55.5556,59.2593,62.037,59.2593,62.037,55.5556,55.5556,55.5556,62.037,59.2593,55.5556,62.037,58.3333,55.5556,62.037,55.5556,55.5556,55.5556
2020-12-16,55.5556,55.5556,59.2593,55.5556,55.5556,59.2593,55.5556,55.5556,58.3333,55.5556,59.2593,62.037,59.2593,62.037,55.5556,55.5556,55.5556,62.037,59.2593,55.5556,62.037,58.3333,55.5556,62.037,55.5556,55.5556,55.5556
2020-12-17,55.5556,55.5556,59.2593,55.5556,55.5556,59.2593,55.5556,55.5556,58.3333,55.5556,59.2593,55.5556,59.2593,62.037,55.5556,55.5556,55.5556,62.037,59.2593,55.5556,62.037,58.3333,55.5556,62.037,55.5556,55.5556,55.5556
2020-12-18,55.5556,55.5556,59.2593,55.5556,55.5556,59.2593,55.5556,55.5556,58.3333,55.5556,59.2593,55.5556,59.2593,62.037,55.5556,55.5556,55.5556,62.037,59.2593,55.5556,62.037,58.3333,55.5556,62.037,55.5556,55.5556,55.5556
2020-12-19,55.5556,55.5556,59.2593,55.5556,55.5556,59.2593,55.5556,55.5556,58.3333,55.5556,59.2593,55.5556,59.2593,62.037,55.5556,55.5556,55.5556,62.037,59.2593,55.5556,62.037,58.3333,55.5556,58.3333,55.5556,55.5556,55.5556
2020-12-20,55.5556,55.5556,59.2593,55.5556,55.5556,59.2593,55.5556,55.5556,58.3333,55.5556,59.2593,55.5556,59.2593,62.037,55.5556,55.5556,55.5556,62.037,59.2593,55.5556,62.037,58.3333,55.5556,58.3333,55.5556,55.5556,55.5556
2020-12-21,55.5556,55.5556,59.2593,55.5556,55.5556,59.2593,55.5556,55.5556,58.3333,55.5556,59.2593,55.5556,59.2593,62.037,55.5556,55.5556,55.5556,62.037,59.2593,55.5556,62.037,58.3333,55.5556,58.3333,55.5556,55.5556,55.5556
2020-12-22,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,64.8148,67.5926,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,67.5926,64.8148,68.5185,68.5185
2020-12-23,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,64.8148,64.8148,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,67.5926,64.8148,68.5185,68.5185
2020-12-24,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,64.8148,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,67.5926,64.8148,68.5185,68.5185
2020-12-25,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,64.8148,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,67.5926,64.8148,68.5185,68.5185
2020-12-26,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,64.8148,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,67.5926,64.8148,68.5185,68.5185
2020-12-27,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2020-12-28,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2020-12-29,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2020-12-30,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2020-12-31,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-01,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-02,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-03,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-04,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-05,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-06,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-07,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-08,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-09,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-10,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-11,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-12,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-13,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-14,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-15,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-16,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-17,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,68.5185,71.2963,68.5185,68.5185,71.2963,71.2963,68.5185,71.2963,68.5185,68.5185,68.5185
2021-01-18,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-19,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-20,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-21,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-22,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-23,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-24,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-25,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-26,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-27,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-28,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-29,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-30,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-01-31,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-01,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-02,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-03,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-04,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-05,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-06,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-07,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-08,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-09,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-10,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-11,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-12,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-13,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-14,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-15,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-16,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-17,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-18,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-19,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-20,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-21,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-22,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-23,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-24,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-25,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-26,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-27,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-02-28,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2021-03-01,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-02,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-03,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-04,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-05,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-06,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-07,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-08,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-09,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-10,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-11,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-12,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-13,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-14,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-15,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-16,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-17,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-18,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-19,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-20,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-21,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-22,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-23,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-24,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-25,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-26,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-27,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-28,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-29,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-30,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-03-31,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-01,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-02,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-03,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-04,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-05,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-06,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-07,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-08,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-09,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-10,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-11,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-12,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-13,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-14,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-15,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-16,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-17,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
2021-04-18,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037,62.037
